Distances for WT-MD-openMPI_MD002.pdb
Frame Dist1_107 Dist107_208 Dist1_208
0 35.43514982065486 58.54108426015045 71.84901057016023
1 32.690449986116974 58.9765823646009 78.54911200096167
2 49.009775401887076 61.3220874624235 106.91501470286636
3 57.59691598046327 65.24273718097056 116.61823919948822
4 48.833680973843734 65.72944894310673 100.2189223965907
5 33.131957902432326 66.07243069638388 83.66098406329304
6 34.780639890086235 62.57983015650868 92.67572753624498
7 42.79260724798751 61.879282256698296 99.8617649796314
8 50.473541825181954 63.627754653862446 103.52123541890647
9 63.16995535552588 67.21009088591157 121.29321325526367
10 55.687666930862 65.11227379130926 120.37714825043662
11 56.22994759855311 67.80625862432345 118.75392427514753
12 44.49235306946181 65.70027246995183 93.2815423189082
13 41.59660065680165 69.07997834007054 91.99581145843442
14 44.24567037040551 62.57305212328858 98.9255171546705
15 42.088274944719515 61.7281245559085 101.91338757939475
16 36.81578771091629 59.60098076934401 94.23712591055877
17 42.96396167445785 61.17942074307225 94.34433257755435
18 42.28008134935542 62.46541557911002 98.1786571344264
19 43.372389333812755 68.82048242820649 104.8342861400631
20 39.095087349896275 63.44029297557647 100.05345133400208
21 41.531745573953984 68.2231039204784 109.1260004225271
22 50.34620437093493 70.57121892440014 114.4303951865046
23 48.74220523138853 69.5206754249386 113.61409844638416
24 45.71697438353341 68.98124545442417 111.41678886400958
25 53.54665329546897 66.60275495068935 118.01896863682697
26 46.481608448320884 67.7702295973812 114.07987376998359
27 53.12866498447643 65.3286765025986 115.86690460384713
28 49.93553328018976 70.9374220863958 118.36405554393613
29 52.460496456760225 74.12328907777547 123.73641928761883
30 53.858213747789016 71.69114269799317 125.17408811987278
31 50.522441951486236 74.46197440526572 122.06929891052306
32 52.878766477544374 73.8453687935415 123.58164397233489
33 55.60975170047878 73.33684142677322 122.75034497084725
34 53.56392102951878 71.72150974610771 122.691269119859
35 55.44413418627334 71.00791235429706 122.15407690473728
36 52.66630399957467 72.12795771341429 121.15526987271276
37 52.22681096686059 71.76384833504834 119.51325482778196
38 49.66428301373477 72.37217214150607 117.57155535278321
39 50.98820335087069 74.08516132362624 122.55656926902729
40 56.27758525988853 71.36473822224339 127.3592066640138
41 57.0093523519528 72.677833027672 124.3601356894537
42 47.26015729578217 69.8993601378648 105.46213067490176
43 45.93410255765727 69.5372947580909 100.31936045587034
44 56.60582952557959 69.27872288642145 106.36416388054657
45 50.30540596819749 71.70531358873393 115.32307418260979
46 47.92067516553212 72.78966286662998 118.54172621743515
47 47.790494933658046 71.93377731888556 119.23552850943769
48 47.55745164950766 73.60439407327729 118.96791979824049
49 43.86591728268082 73.23122882297268 109.8335257946353
50 46.80406306189049 68.37126942451249 108.50812561667374
51 41.56905762927993 67.72698319066924 107.50825219561767
52 37.81725856200356 68.74199556779203 103.29040089128198
53 48.816542267917825 66.72905415504862 111.38263565851388
54 45.258543189385996 71.27654309678462 109.59237998261342
55 41.657847356893775 71.49504771438254 109.91428729571682
56 39.00580880730521 75.63430835932827 111.65112347070983
57 40.53629566047511 72.44548431135517 112.46290202978209
58 48.554225218505636 73.5227013327603 119.83487186513884
59 47.414389654202665 72.68371509939851 116.5872574489062
60 49.25071091908817 68.72969102018212 111.9867144628823
61 52.24858770991957 70.88127559139375 120.36735010939762
62 48.02768630234421 67.0080352390785 112.60415119856191
63 46.921870294294344 68.43212542841373 115.28563835696403
64 52.56919311937548 70.76399211656864 122.65273663933205
65 49.77594823871868 72.50909182089879 121.13776639081138
66 52.12633770925634 69.19874994845176 117.60364415156192
67 49.184293308718296 72.8714159462895 119.71823788021752
68 46.17826917964235 68.00821484353024 110.8970876463793
69 46.944437669917164 68.2873324566152 112.19032392459347
70 49.73737344727225 68.68819832941861 115.40972507255381
71 51.042240524437794 71.93338879631763 121.65887081345457
72 49.23760612423349 71.23960450102796 116.0503493859169
73 54.221138493217 71.3966099254274 119.32676083785724
74 57.35557575334141 70.59237612104383 119.35439786016343
75 57.41137319330184 69.6355001353951 123.31981510932137
76 52.36867656802908 72.75537335338275 121.06919934571685
77 63.829293755613755 69.97248974670444 133.6397406780664
78 60.63352245852789 72.69575998193771 132.60975918369428
79 57.025417528603676 70.69597399625358 126.8194922882581
80 61.025990824913954 69.0042342027246 128.67265022318634
81 62.47997495651819 61.55575269505274 122.59140315340608
82 56.798169541341835 66.3254649017359 118.90141823949362
83 54.461402119083594 68.9795722549661 119.45524591953749
84 51.11766357086698 66.77510014502553 117.19176247762312
85 48.21933819861529 70.17544514039766 117.57416175604901
86 50.822836514366834 71.22250474632008 121.24243611363046
87 54.41505515239288 66.64148979247501 116.5433318346072
88 47.398521331364954 68.13188691744719 109.65539430257641
89 52.00441631897167 69.02677813479036 117.48420597375184
90 58.89452887265117 67.36504133399411 119.0180101840165
91 64.82939993310265 68.26166703075178 128.45454345545986
92 58.55762418726241 69.36252040475122 127.32561447148876
93 60.262528405954995 68.69781191082278 124.75503233945815
94 55.72647460479404 71.1389910494858 121.72778762102509
95 59.60232227979124 70.54981348429567 127.67147961888607
96 63.66799972468938 72.1634001307893 135.51698136449596
97 64.47280131980243 70.4223559360364 134.14724548150238
98 63.740419681717064 72.7373010759729 134.40093380544135
99 63.00916461184752 68.66224877909569 128.48140222513203
100 59.10874827671365 67.81610984404715 125.08635737323951
101 57.89664766396154 66.9917594466116 124.84679644313931
102 60.34602912971757 69.84372199184385 127.71929735635239
103 60.357578269824295 71.06518401307946 128.57510775967245
104 60.324963033443154 73.0682623784474 129.422288991057
105 50.49811821195146 69.74249046332773 117.68667072329202
106 54.04751493721004 69.15099914538642 121.6884116382991
107 53.536781433065016 70.12545710920529 123.53061684677311
108 59.55049397945919 65.67393012212763 124.82984848323514
109 56.76106965541342 71.25403801598385 127.23390195460928
110 55.91430813326676 67.4769049450687 122.44857137080632
111 42.58604907886645 68.83713515314663 110.6044046470045
112 44.229563078802 69.38988845083007 111.54962702028422
113 42.772762493196645 69.05754306668003 109.67642260461471
114 48.21725285561153 71.22389465646422 117.14508444882345
115 50.888777429606115 66.84262553759925 115.66396035781848
116 41.44511303050562 68.59315169095046 108.83774508032914
117 49.79599597168263 68.68913826548042 117.87781913745464
118 51.51411009576315 72.24724887104999 123.12263730126222
119 49.26423840392065 71.95740306214576 119.52302556082302
120 49.87487314496454 69.64962294130483 118.15064304260859
121 50.0169042489473 70.82508452222474 119.76415685300627
122 51.33507046218526 66.19658093024807 116.94723446572822
123 51.75772890975032 65.24708008510446 116.9807250872347
124 48.41448138252253 63.98358767164609 111.61913628576559
125 43.94769646750301 63.52041359790488 104.91312922128482
126 52.30919360275079 66.87391650750385 110.97292257434052
127 42.82121807756152 66.25482366283396 106.88741577466178
128 40.45698862876066 67.40771471966771 107.33039173067816
129 52.389777688528895 69.39002922877071 121.53727851251085
130 50.027899470420216 71.4888075183177 121.01028189914543
131 46.62050508475701 68.27954422619621 111.87795422353487
132 42.359133341138595 68.87862748283654 107.49058244719667
133 42.22249126252225 61.25135893380141 101.43555534253007
134 40.61019699565181 66.44542187239176 105.63822251763041
135 53.763851076455275 68.38711151790362 121.55666450893467
136 50.27765149192901 70.29138870606992 117.93942172248228
137 43.62135756967137 70.77665671064292 110.8588018724012
138 52.688017871483915 68.61928725299634 113.81997414823549
139 44.406187034735254 68.10688618531152 108.99785623653719
140 45.17236827387346 72.52293739656298 117.04810048871424
141 53.6934522255268 73.04118204722948 125.84815212461746
142 52.98397169333542 67.03447650505302 118.79768499662882
143 47.54284075436039 72.38568860471759 118.29135957707076
144 52.580013828203455 71.28757287635025 122.05652617441811
145 51.95232295512371 71.76710812706985 122.21268680865471
146 50.37009044517392 72.00778931164983 122.34861650775228
147 51.43107439904072 71.62568557201907 122.77396878217937
148 52.83937183658421 72.5577759281359 122.8155730850514
149 53.52031743769752 74.39934756960875 124.75310318513495
150 48.0184696568639 72.72925362467848 118.88061384381271
151 49.87311119319735 70.95207492582509 119.14664868563084
152 50.031883069635455 71.3127024581314 119.63802599002894
153 48.42285611719515 72.79452211044037 120.620257089114
154 53.28568715815341 72.75285478967679 124.36301240651692
155 51.04906916766555 69.66457322432552 119.4136813044087
156 53.357588956316626 63.9968303472392 116.02891545257228
157 53.097767377466994 64.71197704784666 117.04488023060678
158 52.14345310303641 70.68835203086036 122.6326366826706
159 52.372972839669785 71.65933260296829 123.87416717742173
160 49.18715220673341 62.463387586273726 110.18696233404152
161 49.3899234700436 71.12801228799387 118.60623558482145
162 40.16165226619916 66.28365856751378 105.85719199233215
163 44.76552640557236 73.69040422919244 113.87898133861431
164 40.54485663118467 71.55694878905987 110.79090660608702
165 38.92688616421405 69.72211576934664 104.54246864888367
166 54.39194212664508 73.30417265034819 125.21605524245949
167 51.229290813397085 73.43459673485617 124.56405123951176
168 54.87553271307264 72.12176345726277 126.87608024755262
169 51.995410990711 74.75647391181558 126.33041119452622
170 55.493279162768815 72.12402385953902 126.29238491936802
171 50.70953739709244 71.85455729529212 119.56861280918555
172 40.77258509646607 70.00097994389239 101.11178089677048
173 46.44056607778445 69.77469154179113 104.99811931278661
174 48.8516101950725 71.55755869782865 111.3465398817576
175 39.85383484170873 73.30397419129676 107.87505204024929
176 44.554453635106164 73.06871218713155 115.93302276157169
177 43.64362280689038 72.90876687346329 116.26100270922389
178 49.23171236032065 73.25246662109251 122.36169172165683
179 52.89295707723934 72.09690453829383 124.91305835867794
180 52.29955942881689 73.17685819027349 123.45077834421515
181 43.80476396250169 67.21886867332 107.41589500821506
182 50.18716695431193 66.11945108474316 113.68063613220647
183 45.603763187119156 67.04572619965623 111.46926264426747
184 43.38440699676945 67.8335516391465 108.38298685142719
185 44.94645642952805 68.84140923741258 113.72999328562332
186 47.33433473715489 69.0465803566693 115.15550041096935
187 50.03773952630907 71.14992253596313 120.1665922854703
188 49.199352521851445 73.04128291920746 121.05688010061178
189 50.31116151286176 71.73025066433236 121.80349128003549
190 47.894151831382885 67.53972411065894 109.18566087978398
191 41.13795144361829 67.02340909231133 103.14884125262716
192 48.1267680728841 66.20272249932255 103.2311180779249
193 43.712370493605405 67.40137787057171 105.31678016472313
194 41.174031507077885 67.41293246546088 103.74195109619096
195 53.45506557214004 69.41657522076962 119.94949216964291
196 55.34592534847879 72.76458254918586 127.20215345274771
197 55.79755237698268 73.78433978395962 129.3429016121162
198 58.431958313303795 74.449728294434 132.72889626774534
199 55.51481676285805 71.4610991976876 124.95342599293141
200 50.3348225908786 70.48590447123452 115.69900629365178
201 43.701306123552314 60.1451504042255 96.53982295205988
202 42.63394053356008 63.796894621563666 94.38420719970313
203 40.400083615233704 58.613192575195484 94.76715094755437
204 42.106382613872476 62.66953363355933 99.0372454829581
205 38.68445855014902 65.19616904474434 94.01481356046467
206 47.40727079808456 66.98779951153527 108.27783808394621
207 50.495234783825886 66.3067305072602 114.69920115115164
208 56.60749868048679 69.32725248971828 125.87444500143488
209 53.4435722698102 72.91072893015179 124.22166616533099
210 49.028941672890895 69.57697204335973 118.42435345510273
211 50.08962188272234 67.26196579088467 111.90929092735934
212 49.28361395895234 64.69208027343214 103.2846577531815
213 42.67632289078226 64.30717569169097 105.65429257125852
214 42.493830835320566 65.69892394375731 106.56324354296903
215 41.961945777560985 67.5427985104155 108.9551012948342
216 45.82158557347111 70.05047044868023 115.06661894050754
217 51.873978326564306 66.8860834032434 118.60619376640074
218 54.555365643791205 73.68645047813325 127.47205339392627
219 49.735214696136275 72.74791922932478 119.69507223467029
220 30.588938465469496 70.6036917287133 99.50625078287347
221 30.80361672660252 71.99120717481432 92.86061185840217
222 30.137717383527743 72.68002356691827 88.95506904044515
223 45.261429035268556 72.65691161662284 101.757383393933
224 50.82877971500712 71.38444059506081 112.30336930239143
225 55.28152560645504 73.74395602538229 126.44104206549335
226 53.95645526769833 74.89600448564074 128.51215790019722
227 47.03378311713867 66.96545306470315 113.99689139765661
228 49.220290351962156 68.4637552600199 115.67523580521663
229 50.15430123145416 71.43251953244145 121.35145092677314
230 49.41127943810014 72.84543284661802 118.89086099624392
231 58.96196132886919 70.3454740423822 128.19264838397604
232 62.01507971703125 72.3783952090979 131.59245626144804
233 52.43969010735608 67.46962232484833 118.12792130440323
234 56.08422215793797 63.95738249344682 117.21194049548994
235 56.61085632544516 66.25662135628906 115.7922648388367
236 49.21349791474085 70.67952172762563 109.0810098669214
237 53.85471957464147 71.01153362854765 118.46938845620191
238 46.948478356295624 72.69563270181214 113.65786801398112
239 49.26118409914587 70.99500394573765 117.61542981085191
240 53.76470140318649 64.10291380366803 113.21561707000032
241 59.09932484249855 68.06605475691161 123.69000513374121
242 53.26270000643186 69.03272711773066 121.41030731298694
243 56.142410883095785 66.90070567046527 122.80164943929317
244 54.91935502155556 63.07422589365607 117.86861926937318
245 50.815430122037206 70.48627134128571 119.36385846069803
246 55.47773646247598 71.4645459534114 126.0903709807634
247 59.88744957232569 67.4293375991184 126.00014253460046
248 54.04744873854978 71.48689597399758 119.62015337997393
249 52.78673713468092 73.31688410851349 111.01868733702948
250 38.97080959464998 70.9171004224262 99.35336662749316
251 45.04590855491892 69.46383319607199 107.61311414344887
252 51.78634100766898 69.18073759404118 117.25545654013294
253 51.95423879900162 74.21273380832045 124.66369899694912
254 46.98429067571697 73.23621664200765 118.98369440163069
255 42.10954331812735 72.55125947303868 113.99784486653402
256 47.85414494462991 70.98877911311989 117.1977328305792
257 44.587593285297665 72.44704738882805 112.29755371633017
258 59.267526161160056 69.07560274978289 125.56407562002202
259 57.85201085340154 71.03745428020532 125.31374417199245
260 50.97016705016503 69.55286492536685 119.70297754439383
261 49.87147170388258 72.25059953131372 121.39990087319305
262 53.3272082810087 72.3846059008317 124.86140756353917
263 57.516714219574354 72.9762668239507 129.03721764436665
264 58.83172346343047 73.9917172805484 132.77710741556558
265 57.0760545749256 73.82188702772014 130.58281837700744
266 53.209795720635576 73.27917438833308 123.3201317698151
267 52.692457955417595 71.63834068283266 118.64634869989521
268 47.7469596102752 73.60319698316833 113.87912891207299
269 52.87898307835309 69.36278033188856 119.36074924239524
270 55.23393440393648 72.45271771402037 126.0969525668302
271 53.94991505635029 74.62892476268132 128.4397252824561
272 52.32718281323123 74.37816869936259 125.64588887775994
273 42.232087468922956 72.94441298957287 113.6023061321699
274 48.51606454080052 70.52173384050315 116.68055546964271
275 51.94312713522914 75.47086931599374 123.99866545054402
276 58.28768342515188 73.7484790931531 128.7239275034747
277 44.32802016054504 73.99863762069364 113.31484216272744
278 44.810918953032136 71.47312062795626 112.17335874857318
279 47.77694100257083 71.8070441747233 119.32981129736821
280 52.262936926614984 74.96323810666871 126.81019907922472
281 48.28854330448018 72.76341011992842 119.18617852983691
282 41.94456799644327 69.58009916204635 111.30371651042266
283 38.77678966578698 73.77490271542884 112.33262174765454
284 41.859860421481486 69.01863826934718 109.31978302788548
285 49.71612784882293 70.0846345828335 118.61599933757078
286 43.6508750328973 72.7698364929116 115.71490724920606
287 44.97304687864482 73.54748952471977 115.95810554553863
288 40.18110634485349 73.84567095606508 111.48664099548844
289 41.4583124959496 74.53662628658394 113.1549128066955
290 45.165833270206214 72.2968403065184 116.70591319161964
291 45.40302268840504 68.04956543880954 112.32969804396959
292 44.1646218558634 72.39230662704017 116.00012418175858
293 45.2113672961542 73.47660387638858 116.84313417049019
294 48.510505062899 74.33240220409505 121.48859583234129
295 56.895069316699136 73.36184291454134 125.89957922657557
296 57.85509166278379 74.1019488877406 130.74814977860282
297 46.90918787740606 68.05304322202717 113.43476452694831
298 50.19582685613172 74.69237148851683 124.7690343418015
299 53.737355335658684 72.39711490972256 126.0112432457598
300 51.313218935195195 72.15663482641379 123.33057496097194
301 47.12102390358347 68.19886462915377 111.31144695858502
302 49.01281764700582 73.02224717975184 119.25555273279393
303 53.45603071462507 71.07394978332492 119.94620186220207
304 48.070954386881 72.74770169278993 120.22345987410192
305 51.36515970211183 74.53299467581112 124.94240738869051
306 48.61976424609027 72.86764992909988 119.10430369526661
307 51.19884578056387 73.66683073875846 122.57281340837503
308 52.642233045988455 71.19265919450022 122.50977417299835
309 51.52231258944299 74.6583871323467 125.27194415114286
310 49.46448518701968 71.29047851135594 119.69966801118363
311 50.42119321267682 69.90910129678456 117.14681091033674
312 48.203450424205286 70.53415403289664 117.47607733926597
313 53.85293885225972 68.36232462989254 119.2437460548583
314 52.11729629318404 72.37960523406727 123.6685375955404
315 55.05419800864566 74.59159757333805 129.63553580379386
316 46.46553345834174 68.73917998243748 114.2757865589781
317 47.672736137036644 73.23570819574991 117.36620745415235
318 45.18996840200524 70.96460410034102 111.6052183245966
319 46.55206099615007 67.4868009368232 105.45036343026074
320 47.61106856069883 70.23920044808658 113.88147709595012
321 48.43831451719411 72.46265367161034 118.49713421639652
322 52.06250226095811 72.30372492672292 123.46301377306294
323 52.652988341623214 71.90448961892797 123.52177780567567
324 53.722037359275895 69.92199596353517 123.47414179704357
325 49.86236433185195 72.14932975838498 120.78626424807422
326 52.49334129569848 74.07148343637719 124.70291423042795
327 51.67554709334866 73.39671520988576 123.4417637470081
328 48.167141897209724 72.86252278898613 116.3161395577231
329 44.559369007679926 72.3882940184481 111.74095837667251
330 44.50265106794191 72.99868794889257 114.1755458979369
331 44.308782811001876 72.77668437334182 112.60899820128323
332 42.653231430944146 71.56134190845977 111.22567462089916
333 56.800505598226174 71.191507776969 123.29654884461775
334 53.15834020203329 71.69197137098563 121.37645657899729
335 49.07232186796552 71.12534510038797 119.88951199926532
336 51.594104425944074 72.46346619900918 123.6216766169085
337 55.05490529096248 71.28706854597317 122.92833898575077
338 48.619264854903534 73.30713045669019 118.23254529650801
339 57.761126562496194 70.11370769140473 122.95506918300477
340 53.57758471213064 72.39979412218126 123.92961016783545
341 45.49513900038283 71.11504849370202 109.67709128042446
